date_time,user_id,is_mobile,is_package,channel,cnt,trip_type,is_family_trip,is_multi_room,total_guests,stay_duration,advance_booking_days,user_location_country,hotel_country,srch_destination_id,srch_destination_type_id,orig_destination_distance,distance_group,is_distance_unknown,distance_clean,distance_behavior_group,user_booking_rate,avg_session_intensity,avg_stay_duration,avg_advance_booking_days,mobile_usage_rate,destination_popularity,hotel_cluster,is_booking
2014-12-21 14:27:39,787193,0,1,9,1,family,1,0,5,9,95,66,163,11439,1,1979.6905,far,0,1979.6905,far,0.0,1.0,9.0,95.0,0.0,937,87,0
2013-04-11 17:47:02,787205,0,0,9,1,group,0,0,2,2,127,66,50,30437,4,523.8449,medium,0,523.8449,medium,0.0,1.0,2.0,127.0,0.0,2,83,0
2014-10-28 23:57:16,787211,0,0,9,1,group,0,0,2,1,6,205,198,12943,5,110.2967,medium,0,110.2967,medium,0.0,1.0,1.0,6.0,0.0,21,13,0
2014-06-07 17:25:46,787214,0,0,9,2,group,0,0,2,1,9,66,50,8793,1,669.5762,medium,0,669.5762,medium,0.0,2.0,1.0,9.0,0.0,131,32,0
2014-10-28 14:16:08,787223,0,1,0,1,group,0,1,4,11,78,133,163,11439,1,-1.0,unknown,1,,unknown_desktop,0.0,1.0,11.0,78.0,0.0,937,65,0
2013-01-14 13:21:45,787234,0,0,9,2,family,1,1,5,2,5,46,50,8266,1,5027.9109,far,0,5027.9109,far,0.0,2.0,2.0,5.0,0.0,427,48,0
2014-04-27 12:16:53,787257,0,1,9,1,group,0,0,2,7,72,66,50,8216,1,1914.2521,far,0,1914.2521,far,1.0,1.0,7.0,72.0,0.0,216,23,1
2014-06-14 03:01:01,787258,0,0,5,2,solo,0,0,1,1,5,66,50,27616,6,1250.4383,far,0,1250.4383,far,0.0,2.0,1.0,5.0,0.0,6,13,0
2013-01-12 22:41:50,787319,0,0,9,1,family,1,0,3,2,221,46,50,24402,6,5508.7356,far,0,5508.7356,far,0.0,1.0,2.0,221.0,0.0,1,34,0
2014-09-11 00:45:59,787336,0,0,9,3,solo,0,0,1,2,3,215,8,40,3,88.6437,near,0,88.6437,near,0.0,2.0,1.5,5.0,0.0,6,29,0
2014-10-04 04:28:01,787336,0,0,9,1,group,0,0,2,1,7,215,8,1522,3,0.254,near,0,0.254,near,0.0,2.0,1.5,5.0,0.0,5,42,0
2014-12-03 13:51:04,787347,0,1,9,2,group,0,0,3,2,2,48,0,11860,1,-1.0,unknown,1,,unknown_desktop,0.0,2.0,2.0,2.0,0.0,12,8,0
2014-12-14 06:56:07,787378,0,1,9,1,group,0,0,2,7,23,66,50,28514,6,1333.0012,far,0,1333.0012,far,0.0,1.0,7.0,23.0,0.0,253,55,0
2014-11-22 10:31:46,787384,1,0,9,1,group,0,0,2,2,0,66,50,12133,1,29.375999999999998,near,0,29.375999999999998,near,0.0,1.0,2.0,0.0,1.0,21,6,0
2014-03-13 05:49:58,787411,0,0,9,1,family,1,1,6,3,9,66,50,28514,6,236.4377,medium,0,236.4377,medium,0.5,1.0,2.5,23.0,0.0,253,84,1
2014-11-16 07:38:14,787411,0,0,9,1,group,0,0,2,2,37,214,48,12471,5,-1.0,unknown,1,,unknown_desktop,0.5,1.0,2.5,23.0,0.0,77,97,0
2013-09-18 12:21:12,787435,0,0,9,1,group,0,0,2,4,39,205,50,24126,6,2254.212,far,0,2254.212,far,0.0,1.0,4.0,39.0,0.0,2,96,0
2013-02-13 18:06:25,787439,0,0,9,1,family,1,0,3,2,3,205,50,27699,6,308.5287,medium,0,308.5287,medium,0.0,1.0,2.0,3.0,0.0,35,16,0
2013-01-27 11:10:06,787452,0,0,9,1,group,0,0,2,4,62,66,93,22869,6,5236.7335,far,0,5236.7335,far,0.0,1.0,4.0,62.0,0.0,45,12,0
2013-06-04 07:55:04,787456,0,0,9,1,group,0,0,2,3,72,205,198,25928,1,-1.0,unknown,1,,unknown_desktop,1.0,1.0,3.0,72.0,0.0,37,4,1
2014-11-03 22:40:32,787504,0,0,1,1,group,0,0,3,4,10,3,171,6581,6,-1.0,unknown,1,,unknown_desktop,0.0,1.0,4.0,7.0,0.0,93,21,0
2014-11-09 14:30:42,787504,0,0,1,1,group,0,1,3,4,4,3,171,6581,6,-1.0,unknown,1,,unknown_desktop,0.0,1.0,4.0,7.0,0.0,93,55,0
2013-07-11 20:33:58,787518,1,1,9,3,group,0,0,2,6,70,69,105,15304,1,-1.0,unknown,1,,unknown_mobile,0.0,2.5,5.0,57.5,0.5,44,58,0
2013-01-20 10:54:56,787518,0,1,0,2,solo,0,0,1,4,45,69,107,8289,1,-1.0,unknown,1,,unknown_desktop,0.0,2.5,5.0,57.5,0.5,239,46,0
2014-10-30 22:20:18,787524,0,0,0,1,group,0,1,5,2,224,69,50,8239,1,-1.0,unknown,1,,unknown_desktop,0.0,1.0,2.0,224.0,0.0,34,48,0
2013-03-21 08:12:52,787540,0,0,9,1,solo,0,0,1,1,29,205,198,1891,1,322.5055,medium,0,322.5055,medium,0.0,1.0,1.0,29.0,0.0,25,59,0
2014-07-29 10:48:05,787541,0,0,9,1,group,0,0,2,5,5,66,50,8250,1,387.2048,medium,0,387.2048,medium,0.0,1.0,5.0,5.0,0.0,3544,71,0
2014-04-04 16:28:54,787546,0,0,5,1,group,0,1,2,4,24,46,171,8242,1,-1.0,unknown,1,,unknown_desktop,0.0,1.0,2.5,112.5,0.0,656,59,0
2014-12-15 14:13:12,787546,0,0,5,1,group,0,1,4,1,201,46,144,8739,1,-1.0,unknown,1,,unknown_desktop,0.0,1.0,2.5,112.5,0.0,304,58,0
2014-08-12 15:52:42,787548,0,0,0,1,group,0,1,2,1,35,69,50,7635,3,-1.0,unknown,1,,unknown_desktop,0.0,1.0,1.0,35.0,0.0,713,98,0
2014-10-08 20:39:25,787552,0,0,2,1,group,0,0,2,2,16,66,50,172,1,120.4071,medium,0,120.4071,medium,0.0,1.0,2.0,16.0,0.0,21,51,0
2014-04-25 16:51:14,787565,0,1,0,1,group,0,1,2,4,113,69,50,8250,1,-1.0,unknown,1,,unknown_desktop,1.0,1.0,4.0,113.0,0.0,3544,24,1
2014-08-18 09:42:20,787577,0,1,5,1,group,0,0,2,7,119,205,52,8976,1,2422.5098,far,0,2422.5098,far,0.0,1.5,4.5,68.0,0.0,93,52,0
2014-06-07 09:35:21,787577,0,0,5,2,group,0,0,2,2,17,205,198,13803,4,211.1796,medium,0,211.1796,medium,0.0,1.5,4.5,68.0,0.0,2,10,0
2014-11-21 22:16:45,787579,0,0,9,1,solo,0,0,1,1,9,55,70,20813,6,-1.0,unknown,1,,unknown_desktop,0.0,1.0,1.0,9.0,0.0,21,25,0
2014-03-06 17:26:32,787607,0,0,1,1,group,0,0,2,2,12,69,8,13925,6,-1.0,unknown,1,,unknown_desktop,0.0,1.0,2.0,12.0,0.0,50,52,0
2013-07-11 19:03:52,787612,0,1,9,4,group,0,0,2,4,178,158,8,8791,1,-1.0,unknown,1,,unknown_desktop,0.0,4.0,4.0,178.0,0.0,1660,87,0
2014-11-11 23:52:51,787621,0,1,9,1,group,0,0,2,7,92,77,5,11815,1,-1.0,unknown,1,,unknown_desktop,0.0,1.0,7.0,92.0,0.0,459,92,0
2013-05-09 17:20:52,787625,0,1,9,2,group,0,0,2,7,67,141,105,27211,1,-1.0,unknown,1,,unknown_desktop,0.0,2.0,7.0,67.0,0.0,60,67,0
2014-07-06 10:02:53,787631,0,0,9,1,family,1,1,6,1,8,66,196,22835,6,4101.774,far,0,4101.774,far,0.0,1.0,1.0,8.0,0.0,8,58,0
2013-03-18 07:26:11,787639,0,0,9,2,group,0,0,2,2,32,66,50,8271,1,45.6991,near,0,45.6991,near,0.0,2.0,2.0,32.0,0.0,164,55,0
2014-07-29 10:43:41,787649,0,0,9,1,group,0,0,2,3,30,66,50,8236,1,344.4926,medium,0,344.4926,medium,0.0,1.0,2.0,15.0,0.0,153,77,0
2014-11-07 11:47:50,787649,0,0,9,1,group,0,0,2,1,0,66,50,23794,1,143.2799,medium,0,143.2799,medium,0.0,1.0,2.0,15.0,0.0,6,42,0
2013-09-13 13:45:41,787658,0,0,2,1,group,0,0,2,1,1,66,50,24417,1,165.4569,medium,0,165.4569,medium,0.0,1.5,2.0,18.5,0.0,9,93,0
2014-01-15 11:36:52,787658,0,1,9,2,group,0,0,2,3,36,66,50,12206,6,2230.9052,far,0,2230.9052,far,0.0,1.5,2.0,18.5,0.0,896,1,0
2014-12-09 23:44:30,787718,0,1,9,1,family,1,0,3,15,72,198,36,23918,1,-1.0,unknown,1,,unknown_desktop,0.0,1.0,14.5,62.0,0.0,9,27,0
2014-12-29 22:15:41,787718,0,1,1,1,family,1,0,3,14,52,198,100,1556,1,-1.0,unknown,1,,unknown_desktop,0.0,1.0,14.5,62.0,0.0,38,31,0
2013-10-21 11:14:37,787732,0,0,9,2,solo,0,0,1,2,39,66,50,12813,5,130.3658,medium,0,130.3658,medium,0.0,1.5,2.0,39.0,0.0,17,39,0
2013-10-21 11:14:11,787732,0,0,9,1,solo,0,0,1,2,39,66,50,12813,5,143.0417,medium,0,143.0417,medium,0.0,1.5,2.0,39.0,0.0,17,47,0
2014-03-26 19:13:20,787740,0,0,0,1,group,0,1,4,2,30,66,50,11994,6,-1.0,unknown,1,,unknown_desktop,0.0,1.0,2.0,30.0,0.0,42,91,0
2013-09-03 03:52:24,787743,0,1,9,3,group,0,0,2,12,5,80,107,8289,1,-1.0,unknown,1,,unknown_desktop,0.0,2.0,13.5,6.0,0.5,239,97,0
2014-08-31 14:27:11,787743,1,1,9,1,group,0,0,2,15,7,80,70,8253,1,-1.0,unknown,1,,unknown_mobile,0.0,2.0,13.5,6.0,0.5,1305,98,0
2014-07-21 20:02:40,787746,0,0,2,1,group,0,0,2,3,12,205,50,8267,1,344.6959,medium,0,344.6959,medium,0.0,1.0,3.0,12.0,0.0,2720,9,0
2014-04-11 06:21:05,787761,0,0,2,1,group,0,0,2,3,43,69,22,8245,1,-1.0,unknown,1,,unknown_desktop,0.0,1.0,3.0,43.0,0.0,361,46,0
2013-12-02 07:41:11,787793,0,1,9,1,group,0,0,2,7,285,66,47,8864,1,1779.7489,far,0,1779.7489,far,0.0,1.0,7.0,285.0,0.0,357,52,0
2014-02-27 12:46:03,787799,0,1,9,2,group,0,0,2,6,129,66,96,11334,1,1975.6283,far,0,1975.6283,far,0.0,2.0,6.0,129.0,0.0,199,65,0
2013-05-26 10:16:26,787808,0,0,3,1,solo,0,0,1,1,14,205,198,26023,6,1672.1085,far,0,1672.1085,far,0.0,1.0,1.0,14.0,0.0,85,16,0
2014-05-21 21:01:55,787823,0,1,9,1,family,1,0,4,7,35,66,163,11439,1,2006.5361,far,0,2006.5361,far,0.0,1.0,7.0,35.0,0.0,937,65,0
2014-01-20 10:46:49,787824,0,1,9,1,solo,0,0,1,7,37,66,182,12356,5,8665.3657,far,0,8665.3657,far,0.0,1.0,7.0,37.0,0.0,90,12,0
2014-12-21 20:46:41,787837,0,0,5,2,group,0,0,2,4,305,205,198,8262,1,2294.4239,far,0,2294.4239,far,0.0,2.0,4.0,305.0,0.0,237,95,0
2013-09-21 08:06:20,787855,0,0,9,1,group,0,0,2,1,7,205,198,11629,1,366.3483,medium,0,366.3483,medium,0.0,1.0,1.0,7.0,0.0,152,48,0
2014-09-19 15:37:42,787883,0,0,0,1,family,1,0,4,6,48,205,50,9147,1,1372.094,far,0,1372.094,far,0.0,1.0,6.0,48.0,0.0,257,73,0
2014-07-18 08:06:44,787888,0,0,9,1,group,0,0,2,4,154,69,70,8253,1,-1.0,unknown,1,,unknown_desktop,0.0,1.0,4.5,124.0,0.0,1305,69,0
2014-07-10 10:29:20,787888,0,1,9,1,group,0,0,2,5,94,69,22,8245,1,-1.0,unknown,1,,unknown_desktop,0.0,1.0,4.5,124.0,0.0,361,64,0
2013-01-23 21:20:08,787915,0,0,5,1,group,0,0,2,3,61,205,82,45349,6,8583.8084,far,0,8583.8084,far,0.0,1.0,3.0,61.0,0.0,2,12,0
2014-06-03 07:21:14,787919,0,0,9,2,group,0,0,2,2,27,66,204,12246,6,4079.9244,far,0,4079.9244,far,0.0,2.0,2.0,27.0,0.0,77,5,0
2013-06-18 12:22:27,787921,0,0,9,1,family,1,0,2,7,7,52,144,8743,1,-1.0,unknown,1,,unknown_desktop,0.0,1.0,7.0,7.0,0.0,245,97,0
2013-10-23 15:29:54,787961,0,1,9,1,group,0,0,3,2,36,205,198,8287,1,-1.0,unknown,1,,unknown_desktop,0.0,1.0,2.0,36.0,0.0,294,39,0
2014-02-11 17:27:47,788010,1,0,9,1,group,0,0,2,4,2,205,198,17416,5,453.8732,medium,0,453.8732,medium,1.0,1.0,4.0,2.0,1.0,2,34,1
2014-05-07 14:12:45,788039,0,1,5,1,group,0,0,2,2,9,32,77,8788,1,-1.0,unknown,1,,unknown_desktop,0.0,1.0,2.0,9.0,0.0,718,2,0
2014-04-09 15:02:40,788042,1,0,9,1,group,0,0,2,2,2,168,77,22795,6,-1.0,unknown,1,,unknown_mobile,1.0,1.0,2.0,2.0,1.0,27,59,1
2014-05-23 08:22:31,788045,0,1,9,1,group,0,0,2,5,123,66,50,8250,1,1217.0897,far,0,1217.0897,far,0.0,1.0,5.0,123.0,0.0,3544,71,0
2013-06-23 06:44:50,788081,0,0,9,1,group,0,0,2,4,8,66,50,25101,1,127.6974,medium,0,127.6974,medium,0.0,1.0,4.0,8.0,0.0,17,83,0
2014-12-27 08:39:17,788099,1,0,9,1,family,1,0,4,3,82,205,50,25321,1,348.2423,medium,0,348.2423,medium,0.0,1.0,3.0,82.0,1.0,10,74,0
2013-12-17 13:06:17,788100,1,1,1,7,family,1,0,3,3,16,69,107,8289,1,-1.0,unknown,1,,unknown_mobile,0.0,7.0,3.0,16.0,1.0,239,97,0
2013-08-11 14:42:19,788104,0,0,9,1,group,0,0,2,1,12,69,204,11315,1,-1.0,unknown,1,,unknown_desktop,1.0,1.0,1.0,12.0,0.0,16,43,1
2014-08-13 07:16:05,788110,0,0,9,2,group,0,0,2,2,2,66,50,26051,6,225.3885,medium,0,225.3885,medium,0.0,2.0,2.0,2.0,0.0,36,21,0
2014-10-31 00:14:32,788117,0,0,2,1,group,0,0,3,1,17,3,126,48157,6,-1.0,unknown,1,,unknown_desktop,0.0,1.0,1.0,17.0,0.0,42,99,0
2013-12-10 13:12:37,788119,0,0,9,1,group,0,0,2,1,2,66,50,12495,5,995.9304,medium,0,995.9304,medium,1.0,1.0,1.0,2.0,0.0,102,13,1
2014-10-20 07:51:13,788134,0,0,9,1,group,0,1,3,1,18,69,70,23547,6,-1.0,unknown,1,,unknown_desktop,0.0,1.0,1.0,18.0,0.0,10,75,0
2014-12-08 13:15:28,788160,0,0,9,1,group,0,0,2,19,230,218,50,8260,1,-1.0,unknown,1,,unknown_desktop,0.0,1.0,19.0,230.0,0.0,961,64,0
2013-05-13 13:46:15,788168,0,0,9,1,group,0,0,2,1,3,205,198,8270,1,372.4438,medium,0,372.4438,medium,0.0,1.0,1.0,3.0,0.0,107,42,0
2014-02-21 18:48:26,788184,0,1,9,1,group,0,0,2,3,30,66,50,8272,1,1445.5992,far,0,1445.5992,far,0.0,1.0,3.0,30.0,0.0,280,26,0
2014-04-01 12:49:50,788222,0,0,9,1,solo,0,0,1,3,92,66,50,12495,5,2265.5711,far,0,2265.5711,far,0.0,1.0,3.0,92.0,0.0,102,37,0
2014-10-27 20:55:52,788226,0,0,9,1,family,1,1,7,3,60,66,50,12175,6,353.7266,medium,0,353.7266,medium,0.0,1.0,3.0,60.0,0.0,477,13,0
2014-02-04 16:23:12,788232,0,1,9,2,group,0,1,3,4,68,214,12,23631,1,-1.0,unknown,1,,unknown_desktop,0.0,2.0,4.0,68.0,0.0,104,25,0
2013-01-13 19:19:12,788239,0,1,1,3,group,0,0,2,3,81,46,199,8790,1,-1.0,unknown,1,,unknown_desktop,0.0,3.0,3.0,81.0,0.0,145,29,0
2014-10-08 14:00:33,788255,0,0,3,1,group,0,0,2,6,139,69,196,8275,1,-1.0,unknown,1,,unknown_desktop,0.0,1.0,6.0,139.0,0.0,117,64,0
2013-09-03 10:25:26,788262,0,0,9,1,group,0,0,2,1,6,66,50,8223,1,111.0087,medium,0,111.0087,medium,0.0,1.0,2.0,9.33,0.0,485,98,0
2013-09-03 10:31:36,788262,0,0,9,1,group,0,0,2,2,5,66,50,8223,1,110.9645,medium,0,110.9645,medium,0.0,1.0,2.0,9.33,0.0,485,38,0
2014-03-28 17:23:53,788262,0,0,1,1,family,1,0,3,3,17,194,50,11318,1,-1.0,unknown,1,,unknown_desktop,0.0,1.0,2.0,9.33,0.0,38,96,0
2014-11-26 14:56:41,788266,1,0,2,1,group,0,0,2,1,0,66,50,40862,4,2562.1815,far,0,2562.1815,far,0.0,1.0,1.0,0.0,1.0,30,33,0
2014-10-20 14:23:45,788292,0,1,1,1,solo,0,0,1,5,20,195,82,8256,1,-1.0,unknown,1,,unknown_desktop,0.0,1.0,5.0,20.0,0.0,132,46,0
2014-08-18 22:55:09,788309,0,1,0,1,solo,0,0,1,14,125,77,5,11815,1,1606.0923,far,0,1606.0923,far,0.0,1.0,12.0,162.0,0.0,459,62,0
2014-01-20 22:15:22,788309,0,1,1,1,solo,0,0,1,10,199,77,5,11815,1,1603.9885,far,0,1603.9885,far,0.0,1.0,12.0,162.0,0.0,459,96,0
2014-10-25 18:36:02,788319,0,0,1,1,solo,0,0,1,8,14,66,50,11842,1,-1.0,unknown,1,,unknown_desktop,0.0,1.0,8.0,14.0,0.0,34,91,0
2014-10-04 17:46:56,788323,1,0,2,1,group,0,0,2,3,8,70,182,20225,6,-1.0,unknown,1,,unknown_mobile,0.0,1.0,3.0,8.0,1.0,162,12,0
2013-08-10 17:28:25,788335,0,1,9,1,group,0,0,2,5,5,66,8,8824,1,1841.389,far,0,1841.389,far,0.0,1.0,5.0,5.0,0.0,379,44,0
2014-04-18 06:07:47,788336,0,1,9,1,group,0,0,2,4,241,66,152,21222,1,8727.4908,far,0,8727.4908,far,0.0,1.0,4.0,241.0,0.0,222,27,0
2014-08-01 15:06:47,788352,0,0,9,1,group,0,0,2,2,21,66,50,8236,1,317.0513,medium,0,317.0513,medium,0.0,1.0,2.0,21.0,0.0,153,91,0
2014-06-03 04:36:04,788355,0,0,9,1,group,0,0,2,7,57,231,204,112,6,-1.0,unknown,1,,unknown_desktop,0.0,1.0,7.0,57.0,0.0,17,8,0
2014-07-19 18:29:21,788358,1,0,9,1,group,0,0,2,3,28,69,11,24983,6,-1.0,unknown,1,,unknown_mobile,0.0,1.0,3.0,28.0,1.0,11,58,0
2014-08-06 21:07:05,788361,0,0,3,1,group,0,0,2,1,221,66,196,9321,1,4204.326,far,0,4204.326,far,0.0,1.0,1.0,221.0,0.0,14,85,0
2014-03-11 16:48:38,788384,0,0,9,1,group,0,0,2,4,52,66,50,13409,4,2394.0639,far,0,2394.0639,far,0.0,1.0,4.0,52.0,0.0,59,19,0
2014-10-27 18:37:11,788390,0,0,9,1,group,0,1,4,1,31,66,50,17584,6,55.488,near,0,55.488,near,0.0,1.0,1.0,31.0,0.0,45,54,0
2013-11-17 17:23:49,788392,0,0,9,1,group,0,1,4,2,43,66,50,12214,6,620.3596,medium,0,620.3596,medium,1.0,1.0,2.0,43.0,0.0,76,4,1
2013-07-11 10:20:03,788402,0,0,9,1,family,1,0,4,3,3,205,198,26022,6,218.9645,medium,0,218.9645,medium,0.0,1.0,3.0,3.0,0.0,257,9,0
2014-10-02 10:22:43,788413,0,0,9,1,group,0,0,2,7,61,66,50,12227,6,1827.2160000000001,far,0,1827.2160000000001,far,0.0,1.0,7.0,61.0,0.0,449,99,0
2014-07-22 14:43:21,788422,0,0,7,1,group,0,0,2,2,17,66,50,23568,1,103.6992,medium,0,103.6992,medium,1.0,1.0,2.0,17.0,0.0,3,72,1
2014-03-04 16:08:27,788426,0,1,9,4,solo,0,0,1,4,9,205,198,8287,1,1673.0527,far,0,1673.0527,far,0.0,4.0,4.0,9.0,0.0,294,16,0
2014-02-10 16:59:22,788427,1,1,9,1,family,1,0,4,7,40,205,8,11938,1,2556.0117,far,0,2556.0117,far,0.0,1.0,7.0,40.0,1.0,697,92,0
2014-12-16 18:12:35,788429,0,0,0,1,group,0,0,2,2,33,66,50,5681,3,213.0285,medium,0,213.0285,medium,0.0,1.0,2.0,33.0,0.0,19,83,0
2013-01-09 13:22:46,788450,0,0,9,1,group,0,0,2,4,4,66,198,8287,1,329.6803,medium,0,329.6803,medium,0.0,1.0,4.0,4.0,0.0,294,95,0
2014-04-25 14:01:39,788466,0,0,0,1,group,0,0,2,2,5,66,50,8279,1,75.1184,near,0,75.1184,near,0.0,1.0,2.0,5.0,0.0,1093,48,0
2014-09-07 14:20:15,788475,1,0,9,1,family,1,0,4,2,19,205,198,1891,1,125.9507,medium,0,125.9507,medium,0.0,1.0,2.0,19.0,1.0,25,91,0
2014-03-07 08:57:20,788477,0,0,0,1,group,0,0,2,2,2,215,8,31335,4,286.5841,medium,0,286.5841,medium,0.0,1.0,2.0,2.0,0.0,1,59,0
2014-05-23 10:06:57,788509,1,1,9,2,group,0,0,2,7,40,66,163,11439,1,1677.1577,far,0,1677.1577,far,0.0,2.0,7.0,40.0,1.0,937,87,0
2014-09-17 15:25:30,788529,0,1,9,1,group,0,0,2,11,6,66,50,8857,1,2744.4258,far,0,2744.4258,far,0.0,1.0,11.0,6.0,0.0,128,73,0
2014-07-06 14:34:36,788533,0,0,0,1,group,0,0,2,6,72,66,87,14907,1,-1.0,unknown,1,,unknown_desktop,0.0,1.0,6.0,72.0,0.0,101,27,0
2013-07-27 09:56:26,788538,0,0,0,1,family,1,1,5,3,12,66,31,51385,6,3009.812,far,0,3009.812,far,0.0,1.0,3.0,12.0,0.0,62,76,0
2014-10-17 15:04:54,788541,0,0,9,1,solo,0,0,1,4,9,66,50,12652,5,937.7105,medium,0,937.7105,medium,0.0,1.0,4.0,9.0,0.0,10,51,0
2014-12-03 10:46:06,788556,0,0,2,2,family,1,0,4,3,118,66,50,8277,1,892.7035,medium,0,892.7035,medium,0.0,2.0,3.0,118.0,0.0,214,96,0
2013-03-15 12:36:12,788561,0,0,0,3,group,0,0,2,2,26,66,204,8745,1,3982.5166,far,0,3982.5166,far,0.0,3.0,2.0,26.0,0.0,1291,25,0
2013-05-23 20:51:49,788576,0,0,9,1,group,0,0,4,1,4,205,50,8237,1,938.4131,medium,0,938.4131,medium,0.0,1.0,1.0,4.0,0.0,36,9,0
2014-03-02 15:30:30,788586,0,1,9,5,family,1,0,4,5,13,205,8,12188,6,2787.5539,far,0,2787.5539,far,0.0,5.0,5.0,13.0,0.0,239,65,0
2014-11-29 17:57:46,788593,0,0,9,4,group,0,0,2,2,139,66,50,12208,6,107.3273,medium,0,107.3273,medium,0.0,4.0,2.0,139.0,0.0,43,10,0
2013-01-13 14:29:00,788597,0,0,9,2,solo,0,0,1,1,68,181,50,12603,5,-1.0,unknown,1,,unknown_desktop,0.0,1.5,2.0,34.5,0.0,186,13,0
2014-07-10 14:37:13,788597,0,0,9,1,family,1,1,8,3,1,181,50,8235,1,-1.0,unknown,1,,unknown_desktop,0.0,1.5,2.0,34.5,0.0,176,59,0
2014-10-28 06:19:34,788598,0,0,5,1,solo,0,0,1,1,8,205,50,12273,6,448.7275,medium,0,448.7275,medium,1.0,1.0,1.0,8.0,0.0,60,7,1
2014-08-19 20:52:21,788625,0,0,9,1,family,1,0,3,2,11,205,198,26227,6,313.275,medium,0,313.275,medium,1.0,1.0,2.0,11.0,0.0,126,95,1
2014-08-26 12:12:42,788669,0,0,1,1,family,1,0,3,1,32,66,50,12233,6,63.3913,near,0,63.3913,near,0.0,1.0,1.0,32.0,0.0,405,70,0
2014-08-13 14:22:51,788670,1,0,3,1,group,0,0,2,6,140,66,51,8814,1,3377.8019,far,0,3377.8019,far,0.0,1.0,6.0,140.0,1.0,238,26,0
2014-08-15 15:36:23,788699,0,0,0,1,group,0,0,2,1,41,66,50,14846,1,1005.2911,far,0,1005.2911,far,0.0,1.0,1.0,41.0,0.0,47,72,0
2013-11-26 05:20:29,788706,1,1,1,2,solo,0,0,1,3,32,66,8,8824,1,-1.0,unknown,1,,unknown_mobile,0.0,2.0,3.0,32.0,1.0,379,65,0
2014-05-23 07:28:55,788736,0,0,9,1,family,1,0,6,1,69,205,198,26468,6,230.0433,medium,0,230.0433,medium,0.0,1.0,1.0,69.0,0.0,2,90,0
2014-02-28 20:29:47,788747,0,1,3,1,group,0,0,2,4,33,66,77,8255,1,4326.9262,far,0,4326.9262,far,1.0,1.0,4.0,33.0,0.0,306,42,1
2014-06-25 18:54:04,788756,0,0,2,1,group,0,0,2,6,38,66,50,8268,1,943.2471,medium,0,943.2471,medium,0.0,1.0,6.0,38.0,0.0,1398,0,0
2013-09-17 14:16:20,788768,1,0,0,1,group,0,0,3,1,202,66,50,11998,1,461.6172,medium,0,461.6172,medium,0.0,1.0,1.0,202.0,1.0,75,96,0
2014-06-17 20:22:19,788813,0,0,9,1,group,0,0,2,5,6,205,5,11815,1,9883.7938,far,0,9883.7938,far,0.0,1.0,5.0,6.0,0.0,459,80,0
2014-06-05 11:01:25,788826,0,0,0,1,group,0,0,2,1,3,66,50,259,1,570.35,medium,0,570.35,medium,0.0,1.0,1.0,3.0,0.0,13,47,0
2013-11-05 17:03:47,788827,0,0,9,1,group,0,0,2,1,38,205,50,12198,6,1202.5939,far,0,1202.5939,far,0.0,1.0,1.0,38.0,0.0,1,91,0
2014-04-26 19:28:03,788831,0,0,9,1,family,1,0,4,3,56,205,50,8291,1,346.394,medium,0,346.394,medium,0.0,1.0,3.0,56.0,0.0,587,59,0
2014-09-21 10:07:04,788833,0,0,2,1,group,0,0,2,2,0,66,50,11569,1,56.5471,near,0,56.5471,near,0.0,1.0,4.0,16.5,0.0,224,4,0
2014-11-13 16:06:02,788833,0,0,2,1,group,0,0,2,6,33,66,77,8788,1,3914.1373,far,0,3914.1373,far,0.0,1.0,4.0,16.5,0.0,718,85,0
2014-09-09 14:22:18,788838,0,1,9,1,group,0,0,2,4,106,66,100,1556,1,7554.9073,far,0,7554.9073,far,0.0,1.0,4.0,106.0,0.0,38,57,0
2013-04-12 09:12:03,788850,1,1,9,2,group,0,0,2,4,14,66,50,8279,1,2434.7347,far,0,2434.7347,far,0.0,2.0,4.0,14.0,1.0,1093,51,0
2014-11-07 19:52:15,788865,0,0,0,1,group,0,0,2,1,14,66,50,8835,1,382.1145,medium,0,382.1145,medium,0.0,1.0,1.0,14.0,0.0,117,83,0
2014-07-22 14:14:41,788897,0,0,9,1,family,1,0,4,2,31,66,50,11360,1,147.4083,medium,0,147.4083,medium,0.0,1.0,2.0,31.0,0.0,36,91,0
2014-09-22 13:30:19,788915,0,0,9,1,solo,0,0,1,3,8,205,198,25988,6,-1.0,unknown,1,,unknown_desktop,0.0,1.0,3.0,8.0,0.0,6,83,0
2014-06-18 07:50:18,788931,0,0,9,1,group,0,0,2,1,3,66,50,8254,1,-1.0,unknown,1,,unknown_desktop,0.0,1.0,1.0,3.0,0.0,789,4,0
2013-12-03 08:57:19,788937,0,1,9,2,group,0,0,2,3,50,205,50,8250,1,1035.0364,far,0,1035.0364,far,0.0,2.0,3.0,50.0,0.0,3544,1,0
2013-11-01 06:55:47,788948,0,0,9,1,group,0,1,6,1,0,205,198,25927,1,-1.0,unknown,1,,unknown_desktop,0.0,1.0,1.0,0.0,0.0,6,77,0
2014-10-13 20:09:22,788963,0,0,2,1,group,0,0,3,1,192,66,50,5662,1,118.5839,medium,0,118.5839,medium,0.0,1.0,1.0,192.0,0.0,16,91,0
